timestamp,symbol,category,open,high,low,close,volume
2022-09-28,MSFT,Technology,117.12,188.31,117.12,,46381.0
2022-09-29,MSFT,Technology,165.24,165.24,137.47,,29625.0
2022-09-30,MSFT,Technology,172.93,172.93,142.02,,20860.0
2022-10-01,MSFT,Technology,165.47,165.47,149.61,,21757.0
2022-10-02,MSFT,Technology,122.36,172.69,122.36,,8259.0
2022-10-03,MSFT,Technology,168.74,169.84,144.29,,33291.0
2022-10-04,MSFT,Technology,142.96,152.07,141.4,,8993.0
2022-10-05,MSFT,Technology,148.4,198.14,148.4,,
2022-10-06,MSFT,Technology,156.56,156.56,143.16,,4354.0
2022-10-07,MSFT,Technology,164.32,164.32,129.68,,22997.0
2022-10-08,MSFT,Technology,146.6,166.71,99.62,,47152.0
2022-10-09,MSFT,Technology,176.14,176.14,100.9,,39871.0
2022-10-10,MSFT,Technology,168.18,168.18,157.88,,39879.0
2022-10-11,MSFT,Technology,170.7,170.7,135.25,,8945.0
2022-10-12,MSFT,Technology,154.4,174.61,146.76,,47058.0
2022-10-13,MSFT,Technology,155.46,155.46,152.52,,12889.0
2022-10-14,MSFT,Technology,130.82,148.53,111.37,,18148.0
2022-10-15,MSFT,Technology,148.77,151.84,126.17,,19031.0
2022-10-16,MSFT,Technology,181.5,181.5,165.3,,17214.0
2022-10-17,MSFT,Technology,186.62,186.62,147.15,,7311.0
2022-10-18,MSFT,Technology,172.12,172.12,172.12,,10937.0
2022-10-19,MSFT,Technology,149.81,172.46,134.61,,49180.0
2022-10-20,MSFT,Technology,144.19,149.56,139.14,,49697.0
2022-10-21,MSFT,Technology,157.06,157.06,157.06,,16808.0
2022-10-22,MSFT,Technology,109.55,121.91,109.55,,5231.0
2022-10-23,MSFT,Technology,118.05,173.5,118.05,,39507.0
2022-10-24,MSFT,Technology,139.66,143.35,127.72,,22709.0
2022-10-25,MSFT,Technology,141.34,141.34,141.34,,25253.0
2022-10-26,MSFT,Technology,126.22,138.38,126.22,,27027.0
2022-10-27,MSFT,Technology,161.65,161.65,140.82,,
2022-10-28,MSFT,Technology,136.48,141.02,136.48,,17435.0
2022-10-29,MSFT,Technology,139.16,159.04,139.16,,24725.0
2022-10-30,MSFT,Technology,137.71,137.71,137.71,,35731.0
2022-10-31,MSFT,Technology,151.07,174.76,132.58,,49422.0
2022-11-01,MSFT,Technology,148.83,148.83,138.79,,13463.0
2022-11-02,MSFT,Technology,138.16,141.0,115.03,,9021.0
2022-11-03,MSFT,Technology,163.62,163.62,163.62,,37324.0
2022-11-04,MSFT,Technology,176.31,176.31,122.56,,38655.0
2022-11-05,MSFT,Technology,161.09,161.09,129.55,,45516.0
2022-11-06,MSFT,Technology,120.22,144.54,120.22,,28102.0
2022-11-07,MSFT,Technology,134.3,156.46,134.3,,38427.0
2022-11-08,MSFT,Technology,157.82,157.82,123.13,,8178.0
2022-11-09,MSFT,Technology,125.49,166.88,125.49,,46225.0
2022-11-10,MSFT,Technology,170.71,177.1,145.76,,19845.0
2022-11-11,MSFT,Technology,169.69,169.69,110.94,,18311.0
2022-11-12,MSFT,Technology,153.79,153.79,131.92,,41429.0
2022-11-13,MSFT,Technology,161.98,194.3,134.63,,19111.0
2022-11-14,MSFT,Technology,160.53,179.26,160.53,,10303.0
2022-11-15,MSFT,Technology,140.57,140.57,119.4,,21238.0
2022-11-16,MSFT,Technology,152.8,152.8,137.14,,44906.0
2022-11-17,MSFT,Technology,136.63,168.97,132.37,,28466.0
2022-11-18,MSFT,Technology,157.39,157.39,152.21,,38626.0
2022-11-19,MSFT,Technology,173.14,173.14,157.18,,36590.0
2022-11-20,MSFT,Technology,143.95,160.98,137.54,,
2022-11-21,MSFT,Technology,190.18,190.18,152.0,,31343.0
2022-11-22,MSFT,Technology,154.14,180.17,144.7,,19319.0
2022-11-23,MSFT,Technology,154.46,154.46,149.94,,36338.0
2022-11-24,MSFT,Technology,145.68,171.86,124.44,,16968.0
2022-11-25,MSFT,Technology,141.22,172.66,141.22,,22231.0
2022-11-26,MSFT,Technology,166.26,166.26,142.28,,39175.0
2022-11-27,MSFT,Technology,152.89,152.89,152.89,,47287.0
2022-11-28,MSFT,Technology,130.42,144.65,130.42,,38960.0
2022-11-29,MSFT,Technology,159.58,170.82,147.89,,30091.0
2022-11-30,MSFT,Technology,156.42,173.22,134.07,,15693.0
2022-12-01,MSFT,Technology,124.65,140.96,124.65,,24903.0
2022-12-02,MSFT,Technology,152.5,188.75,152.5,,
2022-12-03,MSFT,Technology,156.8,156.8,138.59,,7323.0
2022-12-04,MSFT,Technology,175.01,175.01,122.69,,23562.0
2022-12-05,MSFT,Technology,172.31,172.31,122.54,,39924.0
2022-12-06,MSFT,Technology,160.61,183.92,125.13,,5047.0
2022-12-07,MSFT,Technology,131.1,140.97,131.1,,41930.0
2022-12-08,MSFT,Technology,153.18,153.18,138.95,,26677.0
2022-12-09,MSFT,Technology,153.6,153.6,153.6,,18662.0
2022-12-10,MSFT,Technology,154.69,173.93,154.69,,
2022-12-11,MSFT,Technology,165.8,165.8,165.8,,22006.0
2022-12-12,MSFT,Technology,142.42,157.98,142.42,,9111.0
2022-12-13,MSFT,Technology,173.2,173.2,120.35,,37522.0
2022-12-14,MSFT,Technology,163.98,163.98,151.85,,29103.0
2022-12-15,MSFT,Technology,172.33,172.33,172.33,,42243.0
2022-12-16,MSFT,Technology,137.27,156.61,137.27,,10473.0
2022-12-17,MSFT,Technology,130.21,159.61,130.21,,48522.0
2022-12-18,MSFT,Technology,115.38,183.32,115.38,,30075.0
2022-12-19,MSFT,Technology,151.62,151.62,149.69,,49045.0
2022-12-20,MSFT,Technology,161.08,161.08,143.52,,43800.0
2022-12-21,MSFT,Technology,126.53,185.09,125.57,,15103.0
2022-12-22,MSFT,Technology,125.76,192.59,125.76,,16552.0
2022-12-23,MSFT,Technology,128.05,138.34,128.05,,16953.0
2022-12-24,MSFT,Technology,192.44,192.44,92.43,,48148.0
2022-12-25,MSFT,Technology,154.1,162.71,138.73,,21841.0
2022-12-26,MSFT,Technology,130.67,190.67,127.54,,
2022-12-27,MSFT,Technology,138.85,173.68,103.54,,7510.0
2022-12-28,MSFT,Technology,157.61,157.61,157.61,,9138.0
2022-12-29,MSFT,Technology,133.44,134.79,130.78,,16432.0
2022-12-30,MSFT,Technology,137.76,168.02,118.56,,7045.0
2022-12-31,MSFT,Technology,167.25,167.25,130.1,,32401.0
2023-01-01,MSFT,Technology,180.47,180.47,98.22,,39951.0
2023-01-02,MSFT,Technology,188.74,188.74,149.98,,13641.0
2023-01-03,MSFT,Technology,153.26,176.85,153.26,,39399.0
2023-01-04,MSFT,Technology,141.49,157.53,141.49,,47831.0
2023-01-05,MSFT,Technology,151.38,151.38,151.38,,3352.0
2023-01-06,MSFT,Technology,128.3,176.98,128.3,,29247.0
2023-01-07,MSFT,Technology,151.04,204.18,135.35,,14570.0
2023-01-08,MSFT,Technology,154.27,174.57,141.28,,40268.0
2023-01-09,MSFT,Technology,117.31,179.46,117.31,,30834.0
2023-01-10,MSFT,Technology,121.91,153.54,121.91,,49948.0
2023-01-11,MSFT,Technology,133.1,204.48,133.1,,35138.0
2023-01-12,MSFT,Technology,165.61,165.61,116.17,,31445.0
2023-01-13,MSFT,Technology,186.71,186.71,156.78,,33788.0
2023-01-14,MSFT,Technology,155.21,155.21,131.18,,44090.0
2023-01-15,MSFT,Technology,145.32,167.32,134.14,,29048.0
2023-01-16,MSFT,Technology,178.24,178.24,145.3,,38105.0
2023-01-17,MSFT,Technology,152.13,152.13,152.13,,19587.0
2023-01-18,MSFT,Technology,127.4,160.4,127.4,,3231.0
2023-01-19,MSFT,Technology,151.8,168.46,151.8,,21667.0
2023-01-20,MSFT,Technology,114.99,269.4547557909432,114.99,,261240.0
2023-01-21,MSFT,Technology,149.6,169.41,143.11,,8616.0
2023-01-22,MSFT,Technology,118.04,173.72,118.04,,48898.0
2023-01-23,MSFT,Technology,171.93,171.93,132.61,,12789.0
2023-01-24,MSFT,Technology,155.84,180.98,128.88,,5280.0
2023-01-25,MSFT,Technology,157.69,157.69,157.69,,20616.0
2023-01-26,MSFT,Technology,186.14,192.28,129.89,,25447.0
2023-01-27,MSFT,Technology,110.56,170.19,110.56,,3155.0
2023-01-28,MSFT,Technology,132.58,151.49,132.58,,15080.0
2023-01-29,MSFT,Technology,109.43,174.19,109.43,,18204.0
2023-01-30,MSFT,Technology,139.26,139.26,139.26,,47369.0
2023-01-31,MSFT,Technology,127.18,137.66,127.18,,24974.0
2023-02-01,MSFT,Technology,173.23,173.23,169.68,,41378.0
2023-02-02,MSFT,Technology,149.12,153.76,111.27,,22108.0
2023-02-03,MSFT,Technology,145.34,145.34,140.53,,47420.0
2023-02-04,MSFT,Technology,145.37,145.37,145.37,,8687.0
2023-02-05,MSFT,Technology,150.34,150.34,150.34,,25540.0
2023-02-06,MSFT,Technology,125.92,174.04,125.92,,9020.0
2023-02-07,MSFT,Technology,154.84,167.38,153.99,,9500.0
2023-02-08,MSFT,Technology,144.62,173.17,142.1,,10394.0
2023-02-09,MSFT,Technology,132.68,161.68,132.68,,42862.0
2023-02-10,MSFT,Technology,182.37,182.37,167.05,,17240.0
2023-02-11,MSFT,Technology,122.26,139.25,122.26,,26510.0
2023-02-12,MSFT,Technology,170.54,171.12,150.7,,48763.0
2023-02-13,MSFT,Technology,84.94,123.74,84.94,,1404.0
2023-02-14,MSFT,Technology,126.01,144.67,126.01,,21797.0
2023-02-15,MSFT,Technology,134.65,134.65,134.65,,40183.0
2023-02-16,MSFT,Technology,132.36,162.33,132.36,,15561.0
2023-02-17,MSFT,Technology,150.75,150.75,138.75,,28628.0
2023-02-18,MSFT,Technology,138.4,162.59,138.4,,44306.0
2023-02-19,MSFT,Technology,147.19,147.19,117.19,,
2023-02-20,MSFT,Technology,123.9,192.69,123.9,,32986.0
2023-02-21,MSFT,Technology,142.92,142.92,142.92,,18850.0
2023-02-22,MSFT,Technology,154.21,154.21,146.95,,39547.0
2023-02-23,MSFT,Technology,131.21,181.21,131.21,,17321.0
2023-02-24,MSFT,Technology,175.12,175.12,158.35,,
2023-02-25,MSFT,Technology,173.34,173.34,166.92,,45524.0
2023-02-26,MSFT,Technology,166.77,180.2,156.31,,41741.0
2023-02-27,MSFT,Technology,133.56,145.48,133.56,,4576.0
2023-02-28,MSFT,Technology,152.17,163.63,152.17,,2058.0
2023-03-01,MSFT,Technology,169.57,186.45,161.76,,44425.0
2023-03-02,MSFT,Technology,148.4,158.55,127.11,,22096.0
2023-03-03,MSFT,Technology,166.67,166.67,163.67,,12124.0
2023-03-04,MSFT,Technology,133.37,150.47,132.32,,20473.0
2023-03-05,MSFT,Technology,160.18,160.18,139.84,,2133.0
2023-03-06,MSFT,Technology,175.94,175.94,102.45,,29279.0
2023-03-07,MSFT,Technology,142.76,185.08,142.76,,16585.0
2023-03-08,MSFT,Technology,181.18,181.18,126.07,,27100.0
2023-03-09,MSFT,Technology,162.35,167.71,119.95,,14461.0
2023-03-10,MSFT,Technology,128.67,170.36,128.67,,11302.0
2023-03-11,MSFT,Technology,180.84,299.6445580939255,146.58,,99222.0
2023-03-12,MSFT,Technology,180.99,180.99,158.21,,40502.0
2023-03-13,MSFT,Technology,155.23,155.23,126.23,,37282.0
2023-03-14,MSFT,Technology,153.9,153.9,153.9,,
2023-03-15,MSFT,Technology,174.26,174.26,154.31,,34591.0
2023-03-16,MSFT,Technology,168.57,168.57,159.47,,36497.0
2023-03-17,MSFT,Technology,157.79,181.14,136.65,,23110.0
2023-03-18,MSFT,Technology,150.55,172.47,150.55,,33359.0
2023-03-19,MSFT,Technology,143.99,163.12,134.72,,18630.0
2023-03-20,MSFT,Technology,119.83,122.49,119.83,,34872.0
2023-03-21,MSFT,Technology,161.02,161.02,141.52,,22280.0
2023-03-22,MSFT,Technology,150.24,198.23,150.24,,43156.0
2023-03-23,MSFT,Technology,178.73,178.73,144.37,,39248.0
2023-03-24,MSFT,Technology,159.64,165.32,148.64,,
2023-03-25,MSFT,Technology,164.79,164.79,125.69,,8148.0
2023-03-26,MSFT,Technology,103.2,180.88,103.2,,36154.0
2023-03-27,MSFT,Technology,149.79,170.88,149.79,,16470.0
2023-03-28,MSFT,Technology,148.45,148.45,130.33,,29870.0
2023-03-29,MSFT,Technology,143.21,155.58,119.07,,27660.0
2023-03-30,MSFT,Technology,142.29,181.11,123.84,,15188.0
2023-03-31,MSFT,Technology,138.1,155.14,138.1,,41030.0
2023-04-01,MSFT,Technology,173.75,173.75,156.62,,44882.0
2023-04-02,MSFT,Technology,129.57,154.49,129.57,,49607.0
2023-04-03,MSFT,Technology,134.23,134.23,134.23,,42687.0
2023-04-04,MSFT,Technology,179.41,179.41,161.46,,6571.0
2023-04-05,MSFT,Technology,155.2,209.38,155.2,,14617.0
2023-04-06,MSFT,Technology,156.26,156.26,145.49,,24980.0
2023-04-07,MSFT,Technology,145.31,166.31,145.31,,31273.0
2023-04-08,MSFT,Technology,139.79,139.79,139.79,,48410.0
2023-04-09,MSFT,Technology,149.23,164.35,149.23,,30579.0
2023-04-10,MSFT,Technology,131.52,167.5,131.52,,2265.0
2023-04-11,MSFT,Technology,124.34,170.97,124.34,,4396.0
2023-04-12,MSFT,Technology,141.09,141.09,137.86,,2299.0
2023-04-13,MSFT,Technology,141.19,145.28,120.33,,9746.0
2023-04-14,MSFT,Technology,167.19,167.19,148.55,,3345.0
2023-04-15,MSFT,Technology,138.3,140.62,138.3,,23864.0
2023-04-16,MSFT,Technology,146.01,146.01,132.82,,7848.0
2023-04-17,MSFT,Technology,138.82,170.24,138.82,,29566.0
2023-04-18,MSFT,Technology,122.13,124.29,122.13,,47493.0
2023-04-19,MSFT,Technology,157.16,157.16,154.46,,30627.0
2023-04-20,MSFT,Technology,127.39,138.08,127.39,,26106.0
2023-04-21,MSFT,Technology,134.92,165.71,134.92,,16493.0
2023-04-22,MSFT,Technology,163.98,163.98,163.98,,1276.0
2023-04-23,MSFT,Technology,142.03,142.03,83.29,,18342.0
2023-04-24,MSFT,Technology,165.8,165.8,165.8,,10183.0
2023-04-25,MSFT,Technology,132.76,158.53,132.76,,45686.0
2023-04-26,MSFT,Technology,132.85,198.0,117.05,,34897.0
2023-04-27,MSFT,Technology,130.87,156.11,130.87,,24850.0
2023-04-28,MSFT,Technology,180.12,191.83,150.4,,49086.0
2023-04-29,MSFT,Technology,180.15,184.14,165.42,,38579.0
2023-04-30,MSFT,Technology,155.18,187.82,139.74,,39531.0
2023-05-01,MSFT,Technology,183.27,183.27,127.8,,18376.0
2023-05-02,MSFT,Technology,148.45,171.67,148.45,,16366.0
2023-05-03,MSFT,Technology,151.16,175.86,149.27,,42948.0
2023-05-04,MSFT,Technology,127.54,159.86,127.54,,31577.0
2023-05-05,MSFT,Technology,151.21,151.21,151.21,,28932.0
2023-05-06,MSFT,Technology,136.27,226.32409970166606,124.72,,80772.0
2023-05-07,MSFT,Technology,165.02,165.02,135.06,,42043.0
2023-05-08,MSFT,Technology,106.42,171.17,106.42,,28622.0
2023-05-09,MSFT,Technology,128.16,163.3,128.16,,3502.0
2023-05-10,MSFT,Technology,149.11,149.11,115.54,,27974.0
2023-05-11,MSFT,Technology,154.5,177.4,138.13,,41259.0
2023-05-12,MSFT,Technology,119.6,152.88,119.6,,9519.0
2023-05-13,MSFT,Technology,142.47,154.55,131.64,,17911.0
2023-05-14,MSFT,Technology,160.79,160.79,142.04,,34280.0
2023-05-15,MSFT,Technology,205.34,205.34,163.91,,16894.0
2023-05-16,MSFT,Technology,175.32,175.32,172.62,,2647.0
2023-05-17,MSFT,Technology,159.18,159.18,154.6,,33669.0
2023-05-18,MSFT,Technology,154.5,154.5,105.36,,17015.0
2023-05-19,MSFT,Technology,147.96,147.96,140.82,,25641.0
2023-05-20,MSFT,Technology,140.1,147.96,140.1,,28494.0
2023-05-21,MSFT,Technology,123.97,190.97,123.97,,6534.0
2023-05-22,MSFT,Technology,137.12,173.41,102.81,,18881.0
2023-05-23,MSFT,Technology,159.9,174.3,124.69,,7456.0
2023-05-24,MSFT,Technology,155.74,174.88,155.74,,39767.0
2023-05-25,MSFT,Technology,151.94,151.94,151.94,,41716.0
2023-05-26,MSFT,Technology,186.99,186.99,118.24,,40413.0
2023-05-27,MSFT,Technology,127.15,172.58,127.15,,7973.0
2023-05-28,MSFT,Technology,170.7,170.7,131.91,,45710.0
2023-05-29,MSFT,Technology,136.09,166.77,136.09,,47230.0
2023-05-30,MSFT,Technology,168.07,168.07,143.26,,39510.0
2023-05-31,MSFT,Technology,180.87,180.87,180.87,,12656.0
2023-06-01,MSFT,Technology,145.77,176.82,145.77,,29054.0
2023-06-02,MSFT,Technology,146.0,146.0,136.74,,22401.0
2023-06-03,MSFT,Technology,173.96,173.96,108.81,,5387.0
2023-06-04,MSFT,Technology,120.19,178.17,100.05,,31210.0
2023-06-05,MSFT,Technology,141.98,166.77,126.5,,7107.0
2023-06-06,MSFT,Technology,138.43,185.11,138.43,,14689.0
2023-06-07,MSFT,Technology,199.5,199.5,146.44,,26145.0
2023-06-08,MSFT,Technology,173.54,173.54,131.49,,15730.0
2023-06-09,MSFT,Technology,140.39,163.4,127.25,,22733.0
2023-06-10,MSFT,Technology,186.47,186.47,147.64,,41779.0
2023-06-11,MSFT,Technology,115.68,150.45,115.68,,23839.0
2023-06-12,MSFT,Technology,174.32,195.88,142.48,,23551.0
2023-06-13,MSFT,Technology,180.92,180.92,118.27,,1704.0
2023-06-14,MSFT,Technology,162.35,162.35,135.48,,33754.0
2023-06-15,MSFT,Technology,125.7,125.7,125.7,,26076.0
2023-06-16,MSFT,Technology,147.4,147.84,147.4,,42442.0
2023-06-17,MSFT,Technology,140.36,164.57,117.66,,36133.0
2023-06-18,MSFT,Technology,146.97,146.97,118.5,,27049.0
2023-06-19,MSFT,Technology,156.65,156.65,152.07,,4373.0
2023-06-20,MSFT,Technology,151.39,183.41,151.39,,28046.0
2023-06-21,MSFT,Technology,146.1,147.65,145.71,,17700.0
2023-06-22,MSFT,Technology,158.99,167.92,113.25,,35218.0
2023-06-23,MSFT,Technology,143.32,144.77,143.32,,8207.0
2023-06-24,MSFT,Technology,179.51,179.51,169.65,,5904.0
2023-06-25,MSFT,Technology,138.66,300.7381513716406,111.0,,102762.0
2023-06-26,MSFT,Technology,159.14,166.83,140.31,,30845.0
2023-06-27,MSFT,Technology,164.53,164.53,128.27,,18586.0
2023-06-28,MSFT,Technology,156.19,160.5,138.99,,12650.0
2023-06-29,MSFT,Technology,162.75,162.75,160.1,,9170.0
2023-06-30,MSFT,Technology,155.48,155.48,155.48,,27242.0
2023-07-01,MSFT,Technology,126.96,181.69,126.96,,47540.0
2023-07-02,MSFT,Technology,117.87,154.09,117.87,,2853.0
2023-07-03,MSFT,Technology,175.91,175.91,161.9,,45512.0
2023-07-04,MSFT,Technology,177.74,177.74,156.53,,47754.0
2023-07-05,MSFT,Technology,163.39,163.39,155.25,,1792.0
2023-07-06,MSFT,Technology,167.66,167.66,167.66,,24159.0
2023-07-07,MSFT,Technology,150.13,167.21,145.21,,
2023-07-08,MSFT,Technology,179.53,179.53,158.4,,24598.0
2023-07-09,MSFT,Technology,196.77,196.77,176.05,,25528.0
2023-07-10,MSFT,Technology,135.17,155.42,121.93,,
2023-07-11,MSFT,Technology,141.3,141.3,117.89,,12060.0
2023-07-12,MSFT,Technology,116.19,172.45,116.19,,5044.0
2023-07-13,MSFT,Technology,171.94,171.94,157.5,,29753.0
2023-07-14,MSFT,Technology,168.33,168.33,156.03,,28571.0
2023-07-15,MSFT,Technology,151.14,151.14,149.45,,10963.0
2023-07-16,MSFT,Technology,160.01,160.01,160.01,,31565.0
2023-07-17,MSFT,Technology,158.99,158.99,150.79,,19202.0
2023-07-18,MSFT,Technology,190.91,190.91,140.26,,43027.0
2023-07-19,MSFT,Technology,130.87,147.51,130.87,,32081.0
2023-07-20,MSFT,Technology,171.17,187.0,148.37,,23101.0
2023-07-21,MSFT,Technology,168.61,194.89,147.68,,7576.0
2023-07-22,MSFT,Technology,175.28,175.28,163.73,,42284.0
2023-07-23,MSFT,Technology,170.41,176.91,147.97,,21507.0
2023-07-24,MSFT,Technology,161.91,178.33,141.85,,18798.0
2023-07-25,MSFT,Technology,115.21,168.58,115.21,,34146.0
2023-07-26,MSFT,Technology,160.31,160.31,160.31,,30204.0
2023-07-27,MSFT,Technology,137.75,153.15,137.75,,31236.0
2023-07-28,MSFT,Technology,142.25,177.78,142.25,,10475.0
2023-07-29,MSFT,Technology,159.53,159.53,148.4,,11127.0
2023-07-30,MSFT,Technology,136.54,136.54,136.54,,45578.0
2023-07-31,MSFT,Technology,142.3,150.2,142.3,,15915.0
2023-08-01,MSFT,Technology,137.33,137.33,137.33,,32760.0
2023-08-02,MSFT,Technology,173.06,173.06,171.15,,31254.0
2023-08-03,MSFT,Technology,172.56,172.56,152.36,,35606.0
2023-08-04,MSFT,Technology,143.05,148.74,143.05,,30109.0
2023-08-05,MSFT,Technology,133.34,176.18,133.34,,13684.0
2023-08-06,MSFT,Technology,170.18,170.18,159.23,,14767.0
2023-08-07,MSFT,Technology,130.99,135.93,130.99,,16375.0
2023-08-08,MSFT,Technology,144.95,181.15,144.95,,47576.0
2023-08-09,MSFT,Technology,171.16,171.16,143.85,,6030.0
2023-08-10,MSFT,Technology,148.04,169.7,148.04,,38490.0
2023-08-11,MSFT,Technology,129.3,166.61,125.07,,18923.0
2023-08-12,MSFT,Technology,133.9,188.65,133.9,,49601.0
2023-08-13,MSFT,Technology,139.38,139.38,139.38,,4658.0
2023-08-14,MSFT,Technology,179.27,179.27,109.62,,24023.0
2023-08-15,MSFT,Technology,127.69,175.23,127.69,,2097.0
2023-08-16,MSFT,Technology,131.49,176.18,131.49,,16093.0
2023-08-17,MSFT,Technology,157.43,179.45,126.79,,43742.0
2023-08-18,MSFT,Technology,82.96,124.09,82.96,,1100.0
2023-08-19,MSFT,Technology,134.23,142.96,134.23,,28922.0
2023-08-20,MSFT,Technology,124.67,190.53,114.38,,21684.0
2023-08-21,MSFT,Technology,170.43,170.43,147.28,,6248.0
2023-08-22,MSFT,Technology,140.8,140.8,140.8,,2521.0
2023-08-23,MSFT,Technology,158.86,165.54,126.18,,33236.0
2023-08-24,MSFT,Technology,106.97,152.93,106.97,,
2023-08-25,MSFT,Technology,163.83,163.83,163.83,,35337.0
2023-08-26,MSFT,Technology,173.27,173.27,133.25,,48783.0
2023-08-27,MSFT,Technology,158.74,158.74,142.36,,43189.0
2023-08-28,MSFT,Technology,170.75,170.75,137.93,,21595.0
2023-08-29,MSFT,Technology,168.73,168.73,129.72,,49923.0
2023-08-30,MSFT,Technology,125.5,129.2,125.5,,42479.0
2023-08-31,MSFT,Technology,154.02,161.99,149.98,,47564.0
2023-09-01,MSFT,Technology,133.18,139.6,133.18,,41756.0
2023-09-02,MSFT,Technology,153.0,167.05,124.16,,35807.0
2023-09-03,MSFT,Technology,158.1,158.1,156.88,,6629.0
2023-09-04,MSFT,Technology,149.8,149.8,127.85,,7713.0
2023-09-05,MSFT,Technology,165.15,189.88,148.58,,23125.0
2023-09-06,MSFT,Technology,134.74,234.01,134.74,,13950.0
2023-09-07,MSFT,Technology,154.48,154.48,130.78,,29263.0
2023-09-08,MSFT,Technology,172.97,172.97,163.68,,39622.0
2023-09-09,MSFT,Technology,142.86,182.53,142.86,,32749.0
2023-09-10,MSFT,Technology,148.08,184.34,137.23,,48191.0
2023-09-11,MSFT,Technology,154.77,154.77,109.85,,46986.0
2023-09-12,MSFT,Technology,153.19,165.65,139.73,,19040.0
2023-09-13,MSFT,Technology,154.98,154.98,132.1,,45591.0
2023-09-14,MSFT,Technology,157.57,157.57,154.01,,47308.0
2023-09-15,MSFT,Technology,149.63,152.92,149.63,,16242.0
2023-09-16,MSFT,Technology,117.92,139.55,117.92,,1557.0
2023-09-17,MSFT,Technology,122.64,126.06,122.64,,38911.0
2023-09-18,MSFT,Technology,159.87,159.87,124.42,,20592.0
2023-09-19,MSFT,Technology,145.77,160.62,134.67,,13622.0
2023-09-20,MSFT,Technology,163.37,201.12,104.3,,10046.0
2023-09-21,MSFT,Technology,146.01,184.83,141.8,,27623.0
2023-09-22,MSFT,Technology,155.43,158.4,149.39,,
2023-09-23,MSFT,Technology,187.22,187.22,170.43,,25122.0
2023-09-24,MSFT,Technology,151.51,151.51,151.51,,45581.0
2023-09-25,MSFT,Technology,163.13,163.13,155.09,,6444.0
2023-09-26,MSFT,Technology,143.81,191.73,143.81,,17896.0
2023-09-27,MSFT,Technology,197.92,197.92,134.44,,47900.0
2023-09-28,MSFT,Technology,147.66,147.66,134.66,,32183.0
2023-09-29,MSFT,Technology,161.87,161.87,141.3,,32601.0
2023-09-30,MSFT,Technology,150.48,150.48,145.41,,15937.0
2023-10-01,MSFT,Technology,94.03,166.71,94.03,,
2023-10-02,MSFT,Technology,175.96,175.96,140.57,,44697.0
2022-01-01,GOOG,Technology,135.85,167.76,135.85,144.11,43938.0
2022-01-02,GOOG,Technology,157.37,157.37,157.37,156.48,9329.0
2022-01-03,GOOG,Technology,118.17,147.99,118.17,126.34,41720.0
2022-01-04,GOOG,Technology,170.8,283.00868459656317,160.46,166.17,31074.0
2022-01-05,GOOG,Technology,125.22,148.74,125.22,133.12,48945.0
2022-01-06,GOOG,Technology,126.53,159.34,126.53,135.97,18456.0
2022-01-07,GOOG,Technology,160.79,160.79,118.6,146.66,20490.0
2022-01-08,GOOG,Technology,130.08,182.73,128.49,146.42,36570.0
2022-01-09,GOOG,Technology,160.38,160.38,160.38,159.38,12649.0
2022-01-10,GOOG,Technology,154.34,163.3,149.24,155.57,27296.0
2022-01-11,GOOG,Technology,130.53,165.42,130.53,141.17,4372.0
2022-01-12,GOOG,Technology,174.03,181.55,129.02,160.66,45581.0
2022-01-13,GOOG,Technology,160.61,160.61,160.61,158.92,20372.0
2022-01-14,GOOG,Technology,170.86,170.86,170.86,168.8,14721.0
2022-01-15,GOOG,Technology,125.04,169.91,125.04,139.13,38007.0
2022-01-16,GOOG,Technology,145.07,162.49,143.55,149.74,32311.0
2022-01-17,GOOG,Technology,146.52,146.52,146.52,146.7,9259.0
2022-01-18,GOOG,Technology,177.56,177.56,118.22,154.74,16134.0
2022-01-19,GOOG,Technology,140.43,149.49,140.43,141.83,49785.0
2022-01-20,GOOG,Technology,151.86,152.26,121.76,142.35,39594.0
2022-01-21,GOOG,Technology,162.64,172.37,159.24,163.59,18362.0
2022-01-22,GOOG,Technology,160.69,160.69,135.09,152.21,39055.0
2022-01-23,GOOG,Technology,155.77,176.15,129.95,154.38,21007.0
2022-01-24,GOOG,Technology,135.44,148.24,117.93,132.29,11017.0
2022-01-25,GOOG,Technology,147.5,155.0,147.5,149.45,31204.0
2022-01-26,GOOG,Technology,163.42,163.42,117.14,146.88,2242.0
2022-01-27,GOOG,Technology,125.89,153.64,125.89,133.72,19483.0
2022-01-28,GOOG,Technology,178.68,178.68,158.21,170.3,22787.0
2022-01-29,GOOG,Technology,158.31,158.31,146.45,153.59,32031.0
2022-01-30,GOOG,Technology,166.03,166.03,115.12,148.18,35705.0
2022-01-31,GOOG,Technology,129.25,134.31,129.25,131.15,43149.0
2022-02-01,GOOG,Technology,123.78,180.73,123.78,143.36,7031.0
2022-02-02,GOOG,Technology,150.88,150.88,149.85,148.71,39800.0
2022-02-03,GOOG,Technology,155.89,171.89,121.69,149.44,42932.0
2022-02-04,GOOG,Technology,185.97,185.97,162.22,177.21,11842.0
2022-02-05,GOOG,Technology,160.79,166.0,160.79,161.39,14210.0
2022-02-06,GOOG,Technology,124.12,157.44,124.12,134.11,27413.0
2022-02-07,GOOG,Technology,125.94,129.11,125.94,126.62,2556.0
